   19 -2.700000e+001 -9.300000e+001    1    1  7.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   20 -2.850000e+001 -9.150000e+001    1    1  6.833330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   21 -3.000000e+001 -9.000000e+001    1    1  6.666670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   22 -3.150000e+001 -8.850000e+001    1    1  6.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   23 -3.300000e+001 -8.700000e+001    1    1  6.333330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   24 -3.450000e+001 -8.550000e+001    1    1  6.166670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   25 -3.600000e+001 -8.400000e+001    1    1  6.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   26 -3.750000e+001 -8.250000e+001    1    1  5.833330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -3.900000e+001 -8.100000e+001    1    1  5.666670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -4.050000e+001 -7.950000e+001    1    1  5.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -4.200000e+001 -7.800000e+001    1    1  5.333330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -4.350000e+001 -7.650000e+001    1    1  5.166670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -4.500000e+001 -7.500000e+001    1    1  5.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -4.650000e+001 -7.350000e+001    1    1  4.833330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -4.800000e+001 -7.200000e+001    1    1  4.666670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -4.950000e+001 -7.050000e+001    1    1  4.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -5.100000e+001 -6.900000e+001    1    1  4.333330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -5.250000e+001 -6.750000e+001    1    1  4.166670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -5.400000e+001 -6.600000e+001    1    1  4.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -5.550000e+001 -6.450000e+001    1    1  3.833330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -5.700000e+001 -6.300000e+001    1    1  3.666670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -5.850000e+001 -6.150000e+001    1    1  3.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -6.000000e+001 -6.000000e+001    1    1  3.333330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -6.150000e+001 -5.850000e+001    1    1  3.166670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -6.300000e+001 -5.700000e+001    1    1  3.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -6.450000e+001 -5.550000e+001    1    1  2.833330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -6.600000e+001 -5.400000e+001    1    1  2.666670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -6.750000e+001 -5.250000e+001    1    1  2.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -6.900000e+001 -5.100000e+001    1    1  2.333330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -7.050000e+001 -4.950000e+001    1    1  2.166670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -7.200000e+001 -4.800000e+001    1    1  2.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -7.350000e+001 -4.650000e+001    1    1  1.833330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -7.500000e+001 -4.500000e+001    1    1  1.666670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -7.650000e+001 -4.350000e+001    1    1  1.500000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -7.800000e+001 -4.200000e+001    1    1  1.333330e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -7.950000e+001 -4.050000e+001    1    1  1.166670e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -8.100000e+001 -3.900000e+001    1    1  1.000000e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -8.250000e+001 -3.750000e+001    1    1  8.333330e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -8.400000e+001 -3.600000e+001    1    1  6.666670e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -8.550000e+001 -3.450000e+001    1    1  5.000000e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -8.700000e+001 -3.300000e+001    1    1  3.333330e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -8.850000e+001 -3.150000e+001    1    1  1.666670e-002  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -9.000000e+001 -3.000000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -9.150000e+001 -2.850000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -9.300000e+001 -2.700000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -9.450000e+001 -2.550000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -9.600000e+001 -2.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -9.750000e+001 -2.250000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -9.900000e+001 -2.100000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -1.005000e+002 -1.950000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -1.020000e+002 -1.800000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -1.035000e+002 -1.650000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -1.050000e+002 -1.500000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -1.065000e+002 -1.350000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -1.080000e+002 -1.200000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -1.095000e+002 -1.050000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -1.110000e+002 -9.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -1.125000e+002 -7.500000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -1.140000e+002 -6.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -1.155000e+002 -4.500000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -1.170000e+002 -3.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -1.185000e+002 -1.500000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -1.200000e+002  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -1.215000e+002  1.500000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -1.230000e+002  3.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -1.245000e+002  4.500000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -1.260000e+002  6.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -1.275000e+002  7.500000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -1.290000e+002  9.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -1.305000e+002  1.050000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -1.320000e+002  1.200000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -1.335000e+002  1.350000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -1.350000e+002  1.500000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -1.365000e+002  1.650000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -1.380000e+002  1.800000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -1.395000e+002  1.950000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -1.410000e+002  2.100000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -1.425000e+002  2.250000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -1.440000e+002  2.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -1.455000e+002  2.550000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -1.470000e+002  2.700000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -1.485000e+002  2.850000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -1.500000e+002  3.000000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
0
